,CarName,city,car_price,body_type,transmission,seller_type,owner_type,color,Year,Brand,Fuel_used,km_driven,Locality
190,2010 Hyundai i10 D-lite,ahmedabad,2.3,hatchback,manual,individual,second-owner,white,2010,Hyundai,Petrol,75000.0,
191,2002 Maruti Wagon R LX BSII,ahmedabad,0.75,hatchback,manual,dealer,third-owner-or-more,white,2002,Maruti,Petrol,92000.0,Pragatinagar
192,2009 Maruti Wagon R LXI BSIII,ahmedabad,1.5,hatchback,manual,dealer,third-owner-or-more,white,2009,Maruti,Petrol,92000.0,Naranpura
193,2011 Maruti Alto K10 LXI,ahmedabad,1.65,hatchback,manual,dealer,third-owner-or-more,white,2011,Maruti,Petrol,67000.0,Ghatlodia
194,2012 Maruti Swift VDI,ahmedabad,3.3,hatchback,manual,individual,third-owner-or-more,white,2012,Maruti,Diesel,100000.0,
195,2011 Maruti Alto Green LXi (CNG),ahmedabad,1.4,hatchback,manual,individual,third-owner-or-more,white,2011,Maruti,CNG,75000.0,
196,2006 Maruti Wagon R LX DUO BSIII,ahmedabad,1.5,hatchback,manual,individual,third-owner-or-more,white,2006,Maruti,LPG,90000.0,
197,2008 Tata Indica DLX,ahmedabad,0.8,hatchback,manual,individual,third-owner-or-more,white,2008,Tata,Diesel,145000.0,
198,2019 Maruti Wagon R VXI,ahmedabad,4.9,hatchback,manual,dealer,first-owner,silver,2019,Maruti,Petrol,21000.0,Navrangpura
199,2017 Honda Brio VX,ahmedabad,3.9,hatchback,manual,dealer,first-owner,silver,2017,Honda,Petrol,45001.0,Pragatinagar
200,2016 Maruti Ritz VXI,ahmedabad,3.7,hatchback,manual,dealer,first-owner,silver,2016,Maruti,Petrol,70000.0,Pragatinagar
201,2018 Hyundai i20 Diesel Sportz,ahmedabad,7.25,hatchback,manual,dealer,first-owner,silver,2018,Hyundai,Diesel,35123.0,Navrangpura
202,2019 Datsun RediGO 1.0 T Option,ahmedabad,3.25,hatchback,manual,dealer,first-owner,silver,2019,Datsun,Petrol,14000.0,Navrangpura
203,2017 Hyundai i20 1.4 Sportz,ahmedabad,6.5,hatchback,manual,dealer,first-owner,silver,2017,Hyundai,Diesel,61000.0,Navrangpura
204,2017 Hyundai i20 Magna 1.2,ahmedabad,5.5,hatchback,manual,dealer,first-owner,silver,2017,Hyundai,Petrol,69000.0,Pragatinagar
205,2017 Datsun RediGO T Option,ahmedabad,2.75,hatchback,manual,dealer,first-owner,silver,2017,Datsun,Petrol,19000.0,Thaltej
206,2012 Maruti Swift VDI,ahmedabad,3.75,hatchback,manual,dealer,first-owner,silver,2012,Maruti,Diesel,58000.0,Ambawadi
207,2018 Maruti Alto 800 LXI,ahmedabad,3.1,hatchback,manual,dealer,first-owner,silver,2018,Maruti,Petrol,21800.0,Navrangpura
208,2010 Hyundai Santro Xing GLS,ahmedabad,1.99,hatchback,manual,dealer,first-owner,silver,2010,Hyundai,Petrol,58000.0,Alampur
209,2012 Honda Brio E MT,ahmedabad,3.0,hatchback,manual,dealer,first-owner,silver,2012,Honda,Petrol,58006.0,Pragatinagar
210,2003 Hyundai Santro Xing XS eRLX Euro II,ahmedabad,1.25,hatchback,manual,dealer,first-owner,silver,2003,Hyundai,Petrol,66000.0,Navrangpura
211,2014 Maruti Wagon R LXI,ahmedabad,3.1,hatchback,manual,dealer,first-owner,silver,2014,Maruti,Petrol,76000.0,Pragatinagar
212,2015 Ford Figo Diesel EXI,ahmedabad,3.15,hatchback,manual,dealer,first-owner,silver,2015,Ford,Diesel,51000.0,Pragatinagar
213,2015 Maruti SX4 S Cross Zeta DDiS 200 SH,ahmedabad,6.65,hatchback,manual,dealer,first-owner,silver,2015,Maruti,Diesel,63000.0,Alampur
214,2015 Hyundai Grand i10 1.2 Kappa Sportz BSIV,ahmedabad,3.95,hatchback,manual,dealer,first-owner,silver,2015,Hyundai,Petrol,72000.0,Naranpura
215,2018 Hyundai Grand i10 Magna Petrol BSIV,ahmedabad,4.9,hatchback,manual,dealer,first-owner,silver,2018,Hyundai,Petrol,8000.0,Naranpura
216,2018 Maruti Swift VDI,ahmedabad,6.75,hatchback,manual,dealer,first-owner,silver,2018,Maruti,Diesel,29000.0,Thaltej
217,2018 Maruti Wagon R CNG LXI BSIV,ahmedabad,4.0,hatchback,manual,dealer,first-owner,silver,2018,Maruti,CNG,52000.0,Naranpura
218,2016 Maruti Baleno 1.2 Delta,ahmedabad,5.2,hatchback,manual,individual,first-owner,silver,2016,Maruti,Petrol,13000.0,
219,2010 Hyundai i10 Era,ahmedabad,2.3,hatchback,manual,individual,first-owner,silver,2010,Hyundai,Petrol,36000.0,
220,2019 Maruti Celerio VXI MT BSIV,ahmedabad,4.45,hatchback,manual,individual,first-owner,silver,2019,Maruti,Petrol,2700.0,
221,2016 Fiat Avventura MULTIJET Emotion,ahmedabad,6.1,hatchback,manual,individual,first-owner,silver,2016,Fiat,Diesel,24000.0,
222,2017 Hyundai Grand i10 1.2 CRDi Sportz,ahmedabad,5.4,hatchback,manual,individual,first-owner,silver,2017,Hyundai,Diesel,54000.0,
223,2015 Honda Jazz 1.5 S i DTEC,ahmedabad,5.5,hatchback,manual,individual,first-owner,silver,2015,Honda,Diesel,50000.0,
224,2019 Maruti Alto K10 VXI Airbag,ahmedabad,3.9,hatchback,manual,individual,first-owner,silver,2019,Maruti,Petrol,16000.0,
225,2016 Datsun GO T BSIV,ahmedabad,2.75,hatchback,manual,individual,first-owner,silver,2016,Datsun,Petrol,60000.0,
226,2008 Hyundai Santro Xing GLS,ahmedabad,1.5,hatchback,manual,individual,first-owner,silver,2008,Hyundai,Petrol,100000.0,
227,2008 Maruti Wagon R LXI Minor,ahmedabad,1.8,hatchback,manual,individual,first-owner,silver,2008,Maruti,Petrol,100000.0,
228,2012 Hyundai EON Era,ahmedabad,2.0,hatchback,manual,individual,first-owner,silver,2012,Hyundai,Petrol,100000.0,
229,2009 Maruti Wagon R LXI,ahmedabad,1.91,hatchback,manual,dealer,second-owner,silver,2009,Maruti,Petrol,65754.0,Navrangpura
230,2013 Maruti Wagon R CNG LXI,ahmedabad,2.98,hatchback,manual,dealer,second-owner,silver,2013,Maruti,CNG,61000.0,Alampur
231,2009 Maruti Alto LXI,ahmedabad,1.6,hatchback,manual,dealer,second-owner,silver,2009,Maruti,Petrol,69900.0,Naranpura Vistar
232,2006 Tata Indica eV2 GLS,ahmedabad,0.75,hatchback,manual,dealer,second-owner,silver,2006,Tata,Petrol,54000.0,Naranpura Vistar
233,2011 Hyundai EON 1.0 Era Plus,ahmedabad,2.1,hatchback,manual,dealer,second-owner,silver,2011,Hyundai,Petrol,66000.0,Naranpura
234,2007 Hyundai Santro Xing GLS,ahmedabad,1.0,hatchback,manual,individual,second-owner,silver,2007,Hyundai,Petrol,80000.0,
235,2011 Chevrolet Spark 1.0 LT,ahmedabad,1.51,hatchback,manual,individual,third-owner-or-more,silver,2011,Chevrolet,Petrol,40000.0,
236,2006 Maruti Alto LXi BSIII,ahmedabad,0.85,hatchback,manual,individual,third-owner-or-more,silver,2006,Maruti,Petrol,105000.0,
237,2008 Maruti Swift VDI BSIV,ahmedabad,2.0,hatchback,manual,individual,third-owner-or-more,silver,2008,Maruti,Diesel,120000.0,
238,2004 Maruti Alto LX,ahmedabad,0.7,hatchback,manual,individual,third-owner-or-more,silver,2004,Maruti,Petrol,110000.0,
239,2016 Honda Brio 1.2 VX MT,ahmedabad,4.0,hatchback,manual,dealer,first-owner,red,2016,Honda,Petrol,47000.0,Ambawadi
240,2015 Maruti Swift ZXI,ahmedabad,4.75,hatchback,manual,dealer,first-owner,red,2015,Maruti,Petrol,40500.0,Navrangpura
241,2017 Volkswagen Polo 1.0 MPI Comfortline,ahmedabad,5.5,hatchback,manual,dealer,first-owner,red,2017,Volkswagen,Petrol,25500.0,Navrangpura
242,2018 Renault KWID RXL,ahmedabad,3.4,hatchback,manual,dealer,first-owner,red,2018,Renault,Petrol,10000.0,Navrangpura
243,2013 Volkswagen Polo 1.2 MPI Comfortline,ahmedabad,3.15,hatchback,manual,dealer,first-owner,red,2013,Volkswagen,Petrol,54000.0,Pragatinagar
244,2012 Hyundai EON Era,ahmedabad,2.2,hatchback,manual,dealer,first-owner,red,2012,Hyundai,Petrol,73003.0,Pragatinagar
245,2017 Hyundai Grand i10 Magna,ahmedabad,4.65,hatchback,manual,dealer,first-owner,red,2017,Hyundai,Petrol,13000.0,Thaltej
246,2016 Renault KWID RXT,ahmedabad,2.75,hatchback,manual,dealer,first-owner,red,2016,Renault,Petrol,34474.0,Ramdev Nagar
247,2013 Hyundai i20 1.4 CRDi Magna,ahmedabad,3.7,hatchback,manual,dealer,first-owner,red,2013,Hyundai,Diesel,55001.0,Ramdev Nagar
248,2015 Hyundai i20 Asta Option 1.2,ahmedabad,5.9,hatchback,manual,dealer,first-owner,red,2015,Hyundai,Petrol,62000.0,Navrangpura
249,2012 Volkswagen Polo Diesel Comfortline 1.2L,ahmedabad,3.0,hatchback,manual,dealer,first-owner,red,2012,Volkswagen,Diesel,93000.0,Thakkarbapa Nagar
250,2015 Hyundai i20 Asta 1.4 CRDi,ahmedabad,5.75,hatchback,manual,dealer,first-owner,red,2015,Hyundai,Diesel,48000.0,ahemdabad
251,2014 Volkswagen Polo Diesel Highline 1.2L,ahmedabad,3.5,hatchback,manual,dealer,first-owner,red,2014,Volkswagen,Diesel,52000.0,Navrangpura
252,2018 Maruti Swift VDI,ahmedabad,6.25,hatchback,manual,dealer,first-owner,red,2018,Maruti,Diesel,18000.0,Thaltej
253,2014 Hyundai EON Era Plus,ahmedabad,2.3,hatchback,manual,dealer,first-owner,red,2014,Hyundai,Petrol,40241.0,Navrangpura
254,2017 Hyundai EON Magna Optional,ahmedabad,3.25,hatchback,manual,dealer,first-owner,red,2017,Hyundai,Petrol,18000.0,Thaltej
255,2017 Hyundai i20 Asta Option 1.2,ahmedabad,7.35,hatchback,manual,dealer,first-owner,red,2017,Hyundai,Petrol,12500.0,Paldi
256,2015 Hyundai i20 Sportz 1.4 CRDi,ahmedabad,5.25,hatchback,manual,dealer,first-owner,red,2015,Hyundai,Diesel,70000.0,Naroda
257,2016 Hyundai Grand i10 Magna,ahmedabad,4.5,hatchback,manual,dealer,first-owner,red,2016,Hyundai,Petrol,32000.0,ahemdabad
258,2019 Datsun RediGO T Option,ahmedabad,3.25,hatchback,manual,dealer,first-owner,red,2019,Datsun,Petrol,11000.0,Thaltej
259,2012 Hyundai i10 Magna,ahmedabad,2.6,hatchback,manual,individual,first-owner,red,2012,Hyundai,Petrol,88000.0,
260,2016 Nissan Micra XL,ahmedabad,4.0,hatchback,manual,individual,first-owner,red,2016,Nissan,Petrol,20000.0,
261,2009 Hyundai i20 Magna,ahmedabad,2.65,hatchback,manual,dealer,second-owner,red,2009,Hyundai,Petrol,74000.0,Ambawadi
262,2012 Ford Figo Diesel Titanium,ahmedabad,2.25,hatchback,manual,dealer,second-owner,red,2012,Ford,Diesel,52000.0,Navrangpura
263,2008 Hyundai i10 Era,ahmedabad,1.85,hatchback,manual,dealer,second-owner,red,2008,Hyundai,Petrol,58243.0,Navrangpura
264,2010 Hyundai i10 Era,ahmedabad,1.6,hatchback,manual,individual,second-owner,red,2010,Hyundai,Petrol,93000.0,
265,2007 Hyundai Getz GLS,ahmedabad,1.0,hatchback,manual,individual,second-owner,red,2007,Hyundai,Petrol,90000.0,
266,2007 Maruti Wagon R LXI Minor,ahmedabad,1.2,hatchback,manual,individual,second-owner,red,2007,Maruti,Petrol,80000.0,
267,2008 Maruti Wagon R LXI Minor,ahmedabad,1.6,hatchback,manual,individual,third-owner-or-more,red,2008,Maruti,Petrol,85000.0,
268,2019 Maruti Baleno Zeta,ahmedabad,7.22,hatchback,manual,dealer,first-owner,blue,2019,Maruti,Petrol,16000.0,Thaltej
269,2013 Hyundai i20 Sportz 1.4 CRDi,ahmedabad,3.75,hatchback,manual,dealer,first-owner,blue,2013,Hyundai,Diesel,79000.0,ahemdabad
270,2013 Hyundai i20 1.2 Magna,ahmedabad,3.6,hatchback,manual,dealer,first-owner,blue,2013,Hyundai,Petrol,67425.0,Naranpura
271,2011 Chevrolet Spark 1.0 LS,ahmedabad,1.65,hatchback,manual,dealer,first-owner,blue,2011,Chevrolet,Petrol,72002.0,Pragatinagar
272,2008 Maruti Wagon R LXI,ahmedabad,1.95,hatchback,manual,dealer,first-owner,blue,2008,Maruti,Petrol,195000.0,Pragatinagar
273,2018 Maruti Baleno Delta,ahmedabad,5.75,hatchback,manual,dealer,first-owner,blue,2018,Maruti,Petrol,21000.0,Navrangpura
274,2017 Maruti Baleno 1.2 Delta,ahmedabad,5.81,hatchback,manual,dealer,first-owner,blue,2017,Maruti,Petrol,48000.0,Naranpura Vistar
275,2015 Hyundai EON Era Plus,ahmedabad,2.5,hatchback,manual,dealer,first-owner,blue,2015,Hyundai,Petrol,32000.0,Navrangpura
276,2014 Hyundai EON Era Plus,ahmedabad,2.65,hatchback,manual,dealer,first-owner,blue,2014,Hyundai,Petrol,47000.0,Thaltej
277,2016 Volkswagen Polo 1.5 TDI Highline Plus,ahmedabad,4.8,hatchback,manual,dealer,first-owner,blue,2016,Volkswagen,Diesel,89000.0,Isanpur
278,2013 Maruti Wagon R LXI CNG,ahmedabad,2.9,hatchback,manual,dealer,first-owner,blue,2013,Maruti,CNG,55000.0,Alampur
279,2016 Hyundai Grand i10 Magna,ahmedabad,4.5,hatchback,manual,individual,first-owner,blue,2016,Hyundai,Petrol,36000.0,
280,2018 Maruti Baleno 1.3 Delta,ahmedabad,7.0,hatchback,manual,individual,first-owner,blue,2018,Maruti,Diesel,48000.0,
281,2017 Maruti Baleno Zeta Diesel,ahmedabad,7.0,hatchback,manual,individual,first-owner,blue,2017,Maruti,Diesel,64000.0,
282,2011 Volkswagen Polo 1.5 TDI Comfortline,ahmedabad,3.1,hatchback,manual,dealer,second-owner,blue,2011,Volkswagen,Diesel,61228.0,Naranpura
283,2016 Maruti Baleno 1.2 Delta,ahmedabad,4.75,hatchback,manual,dealer,second-owner,blue,2016,Maruti,Petrol,89000.0,Vastral
284,2016 Maruti Baleno Delta Diesel,ahmedabad,5.9,hatchback,manual,dealer,second-owner,blue,2016,Maruti,Diesel,49000.0,ahemdabad
285,2013 Hyundai EON Sportz,ahmedabad,2.19,hatchback,manual,individual,second-owner,blue,2013,Hyundai,Petrol,50000.0,
286,2015 Honda Brio S MT,ahmedabad,3.9,hatchback,manual,dealer,first-owner,black,2015,Honda,Petrol,25500.0,Navrangpura
287,2010 Nissan Micra XV,ahmedabad,2.4,hatchback,manual,dealer,first-owner,black,2010,Nissan,Petrol,54000.0,Thaltej
288,2016 Hyundai i20 Active 1.2 S,ahmedabad,6.4,hatchback,manual,dealer,first-owner,black,2016,Hyundai,Petrol,54000.0,Navrangpura
289,2009 Hyundai i20 Magna,ahmedabad,2.5,hatchback,manual,individual,first-owner,black,2009,Hyundai,Petrol,100000.0,
290,2006 Maruti Wagon R PRIMEA,ahmedabad,1.21,hatchback,manual,dealer,second-owner,black,2006,Maruti,Petrol,75264.0,Navrangpura
291,2008 Maruti Alto LXi,ahmedabad,1.45,hatchback,manual,dealer,second-owner,black,2008,Maruti,Petrol,47000.0,Naranpura
292,2007 Hyundai Santro Xing XL,ahmedabad,1.4,hatchback,manual,dealer,second-owner,black,2007,Hyundai,Petrol,77302.0,Ramdev Nagar
293,2007 Maruti Swift Glam,ahmedabad,1.7,hatchback,manual,individual,second-owner,black,2007,Maruti,Petrol,78000.0,
294,2008 Maruti Swift VDI BSIV,ahmedabad,2.5,hatchback,manual,individual,third-owner-or-more,black,2008,Maruti,Diesel,90000.0,
295,2015 Honda Brio S MT,ahmedabad,4.0,hatchback,manual,dealer,first-owner,brown,2015,Honda,Petrol,30000.0,Pragatinagar
296,2017 Maruti SX4 S Cross Delta DDiS 200 SH,ahmedabad,7.51,hatchback,manual,dealer,first-owner,brown,2017,Maruti,Diesel,55000.0,Ambawadi
297,2016 Maruti Baleno 1.2 Delta,ahmedabad,5.65,hatchback,manual,dealer,first-owner,brown,2016,Maruti,Petrol,37000.0,Alampur
298,2013 Honda Brio S MT,ahmedabad,3.1,hatchback,manual,dealer,first-owner,brown,2013,Honda,Petrol,70000.0,Pragatinagar
299,2015 Hyundai i20 Active 1.2 S,ahmedabad,5.3,hatchback,manual,dealer,first-owner,brown,2015,Hyundai,Petrol,61000.0,Ghatlodia
300,2009 Hyundai i20 Era Diesel,ahmedabad,3.4,hatchback,manual,individual,first-owner,brown,2009,Hyundai,Diesel,40000.0,
301,2009 Hyundai i10 Sportz,ahmedabad,2.7,hatchback,manual,individual,second-owner,brown,2009,Hyundai,Petrol,70000.0,
302,2013 Maruti Wagon R VXI BS IV,ahmedabad,2.9,hatchback,manual,individual,second-owner,gold,2013,Maruti,Petrol,25000.0,
303,2008 Chevrolet Aveo U-VA 1.2 LS,ahmedabad,0.55,hatchback,manual,individual,third-owner-or-more,gold,2008,Chevrolet,Petrol,120000.0,
304,2014 Toyota Fortuner 2.5 4x2 MT TRD Sportivo,ahmedabad,15.0,suv,manual,dealer,first-owner,white,2014,Toyota,Diesel,70000.0,Thaltej
305,2017 Hyundai Creta 1.6 Gamma SX Plus,ahmedabad,10.5,suv,manual,dealer,first-owner,white,2017,Hyundai,Petrol,10900.0,Alampur
306,2018 Hyundai Creta 1.4 CRDi S,ahmedabad,9.9,suv,manual,dealer,first-owner,white,2018,Hyundai,Diesel,51000.0,Thaltej
307,2017 Honda WR-V i-VTEC S,ahmedabad,6.25,suv,manual,dealer,first-owner,white,2017,Honda,Petrol,39000.0,ahemdabad
308,2018 Jeep Compass 2.0 Limited Option Black,ahmedabad,16.0,suv,manual,dealer,first-owner,white,2018,Jeep,Diesel,58000.0,ahemdabad
309,2017 Mahindra Bolero Power Plus SLE,ahmedabad,6.25,suv,manual,dealer,first-owner,white,2017,Mahindra,Diesel,85000.0,Thaltej
310,2018 Toyota Fortuner 4x2 Manual,ahmedabad,26.7,suv,manual,dealer,first-owner,white,2018,Toyota,Diesel,43000.0,Ramdev Nagar
311,2019 Ford EcoSport 1.5 DV5 MT Ambiente,ahmedabad,8.25,suv,manual,dealer,first-owner,white,2019,Ford,Diesel,41000.0,Thaltej
312,2016 Renault Duster 85PS Diesel RxS,ahmedabad,6.4,suv,manual,dealer,first-owner,white,2016,Renault,Diesel,57000.0,Navrangpura
313,2016 Ford EcoSport 1.5 DV5 MT Titanium,ahmedabad,7.25,suv,manual,dealer,first-owner,white,2016,Ford,Diesel,68524.0,Navrangpura
314,2017 Maruti Vitara Brezza LDi,ahmedabad,7.0,suv,manual,dealer,first-owner,white,2017,Maruti,Diesel,65000.0,Pragatinagar
315,2017 Mahindra Bolero Camper,ahmedabad,5.25,suv,manual,dealer,first-owner,white,2017,Mahindra,Diesel,70000.0,Ghatlodia
316,2015 Renault Koleos 4X2 MT,ahmedabad,7.9,suv,manual,dealer,first-owner,white,2015,Renault,Diesel,90000.0,Thaltej
317,2013 Ford Ecosport 1.5 Diesel Titanium BSIV,ahmedabad,5.35,suv,manual,dealer,first-owner,white,2013,Ford,Diesel,82000.0,Isanpur
318,2016 Hyundai Creta SX Opt Diesel,ahmedabad,9.9,suv,manual,dealer,first-owner,white,2016,Hyundai,Diesel,67000.0,Navrangpura
319,2018 Mahindra XUV500 W11 Option,ahmedabad,14.5,suv,manual,dealer,first-owner,white,2018,Mahindra,Diesel,65000.0,Thaltej
320,2019 Renault Duster Petrol RXS,ahmedabad,8.5,suv,manual,dealer,first-owner,white,2019,Renault,Petrol,14000.0,Alampur
321,2012 Toyota Fortuner 2.5 4x2 MT TRD Sportivo,ahmedabad,12.75,suv,manual,dealer,first-owner,white,2012,Toyota,Diesel,90000.0,Pragatinagar
322,2015 Maruti SX4 S Cross DDiS 320 Delta,ahmedabad,6.5,suv,manual,dealer,first-owner,white,2015,Maruti,Diesel,60424.0,Ramdev Nagar
323,2012 Toyota Fortuner 4x2 MT TRD Sportivo,ahmedabad,12.9,suv,manual,dealer,first-owner,white,2012,Toyota,Diesel,93000.0,Thaltej
324,2013 Nissan Terrano XV Premium 110 PS,ahmedabad,4.5,suv,manual,individual,first-owner,white,2013,Nissan,Diesel,97000.0,
325,2018 Honda BR-V i-VTEC V MT,ahmedabad,7.8,suv,manual,individual,first-owner,white,2018,Honda,Petrol,18000.0,
326,2019 Mahindra TUV 300 Plus P4 BSIV,ahmedabad,9.0,suv,manual,individual,first-owner,white,2019,Mahindra,Diesel,25000.0,
327,2014 Mahindra Quanto C8,ahmedabad,3.0,suv,manual,individual,first-owner,white,2014,Mahindra,Diesel,120000.0,
328,2014 Mahindra Quanto C8,ahmedabad,3.0,suv,manual,individual,first-owner,white,2014,Mahindra,Diesel,130000.0,
329,2013 Nissan Terrano XE 85 PS,ahmedabad,5.2,suv,manual,individual,first-owner,white,2013,Nissan,Diesel,90000.0,
330,2013 Mahindra Quanto C8,ahmedabad,3.11,suv,manual,individual,first-owner,white,2013,Mahindra,Diesel,90000.0,
331,2014 Renault Duster 110PS Diesel RxL,ahmedabad,6.5,suv,manual,individual,first-owner,white,2014,Renault,Diesel,170000.0,
332,2015 Mahindra XUV500 W10 1.99 mHawk,ahmedabad,8.9,suv,manual,dealer,second-owner,white,2015,Mahindra,Diesel,65000.0,Thaltej
333,2012 Mahindra XUV500 W8 AWD,ahmedabad,4.8,suv,manual,dealer,second-owner,white,2012,Mahindra,Diesel,70000.0,Pragatinagar
334,2013 Toyota Fortuner 4x2 Manual,ahmedabad,13.0,suv,manual,dealer,second-owner,white,2013,Toyota,Diesel,111000.0,Thaltej
335,2016 Volvo XC90 D5 AWD,ahmedabad,37.0,suv,manual,dealer,second-owner,white,2016,Volvo,Diesel,102001.0,Pragatinagar
336,2014 Toyota Fortuner 4x4 MT,ahmedabad,14.5,suv,manual,dealer,second-owner,white,2014,Toyota,Diesel,81000.0,ahemdabad
337,2017 Maruti Vitara Brezza ZDi Plus,ahmedabad,8.25,suv,manual,dealer,second-owner,white,2017,Maruti,Diesel,72000.0,ahemdabad
338,2013 Ford EcoSport 1.5 DV5 MT Trend,ahmedabad,4.75,suv,manual,dealer,second-owner,white,2013,Ford,Diesel,77000.0,Thaltej
339,2018 Hyundai Creta 1.4 CRDi S,ahmedabad,10.5,suv,manual,individual,second-owner,white,2018,Hyundai,Diesel,18000.0,
340,2014 Toyota Fortuner 4x2 Manual,ahmedabad,14.41,suv,manual,individual,second-owner,white,2014,Toyota,Diesel,120000.0,
341,2013 Ford Endeavour 2.5L 4X2 MT,ahmedabad,8.0,suv,manual,individual,second-owner,white,2013,Ford,Diesel,128000.0,
342,2014 Mahindra XUV500 W8 2WD,ahmedabad,7.28,suv,manual,individual,second-owner,white,2014,Mahindra,Diesel,86800.0,
343,2001 Maruti Gypsy King Hard Top BSII,ahmedabad,3.0,suv,manual,individual,second-owner,white,2001,Maruti,Petrol,5000.0,
344,2008 Mahindra Scorpio VLX 2.2 mHawk BSIII,ahmedabad,3.75,suv,manual,dealer,third-owner-or-more,white,2008,Mahindra,Diesel,52000.0,Thaltej
345,2011 Mahindra Scorpio M2DI,ahmedabad,4.5,suv,manual,individual,third-owner-or-more,white,2011,Mahindra,Diesel,150000.0,
346,2016 Hyundai Creta 1.6 CRDi SX,ahmedabad,8.9,suv,manual,dealer,first-owner,silver,2016,Hyundai,Diesel,55000.0,Navrangpura
347,2016 Hyundai Creta 1.6 Gamma SX Plus,ahmedabad,8.4,suv,manual,dealer,first-owner,silver,2016,Hyundai,Petrol,93000.0,Navrangpura
348,2015 Mahindra XUV500 W10 2WD,ahmedabad,9.5,suv,manual,dealer,first-owner,silver,2015,Mahindra,Diesel,59000.0,Gota
349,2018 Hyundai Creta 1.6 CRDi SX,ahmedabad,11.5,suv,manual,dealer,first-owner,silver,2018,Hyundai,Diesel,36000.0,Ambawadi
350,2014 Ford Ecosport 1.5 Diesel Titanium Plus,ahmedabad,5.74,suv,manual,dealer,first-owner,silver,2014,Ford,Diesel,65000.0,Alampur
351,2016 Mahindra Thar CRDe AC,ahmedabad,8.25,suv,manual,dealer,first-owner,silver,2016,Mahindra,Diesel,26000.0,Gota
352,2014 Mahindra XUV500 W4 1.99 mHawk,ahmedabad,5.9,suv,manual,dealer,first-owner,silver,2014,Mahindra,Diesel,65200.0,Navrangpura
353,2016 Maruti Vitara Brezza LDi Option,ahmedabad,6.51,suv,manual,dealer,first-owner,silver,2016,Maruti,Diesel,52336.0,Ramdev Nagar
354,2012 Toyota Fortuner 4x4 MT,ahmedabad,14.25,suv,manual,dealer,first-owner,silver,2012,Toyota,Diesel,109000.0,Navrangpura
355,2015 Maruti SX4 S Cross Zeta DDiS 200 SH,ahmedabad,6.65,suv,manual,dealer,first-owner,silver,2015,Maruti,Diesel,63000.0,Alampur
356,2015 Mahindra XUV500 W8 4WD,ahmedabad,8.25,suv,manual,dealer,first-owner,silver,2015,Mahindra,Diesel,40001.0,Naranpura
357,2014 Ford EcoSport 1.5 DV5 MT Titanium,ahmedabad,5.75,suv,manual,dealer,first-owner,silver,2014,Ford,Diesel,60000.0,Thaltej
358,2014 Mahindra XUV500 W8 2WD,ahmedabad,6.5,suv,manual,dealer,first-owner,silver,2014,Mahindra,Diesel,76000.0,Naroda
359,2018 Hyundai Creta 1.6 E Plus,ahmedabad,9.25,suv,manual,dealer,first-owner,silver,2018,Hyundai,Petrol,25000.0,Shastrinagar
