,CarName,city,car_price,body_type,transmission,seller_type,owner_type,color,Year,Brand,Fuel_used,km_driven,Locality
1673,2012 Land Rover Freelander 2 HSE SD4,bangalore,14.75,suv,automatic,dealer,second-owner,white,2012,Land,Diesel,106000.0,Banaswadi
1674,2011 Mercedes-Benz M-Class ML 350 4Matic,bangalore,19.0,suv,automatic,dealer,second-owner,white,2011,Mercedes-Benz,Diesel,157300.0,HBR Layout
1675,2014 Toyota Fortuner 4x2 AT TRD Sportivo,bangalore,16.0,suv,automatic,individual,second-owner,white,2014,Toyota,Diesel,100000.0,
1676,2010 Honda CR-V 2.0L 2WD AT,bangalore,7.75,suv,automatic,dealer,third-owner-or-more,white,2010,Honda,Petrol,94816.0,H.K.P. Road
1677,2010 Ford Endeavour 3.0L 4X4 AT,bangalore,7.25,suv,automatic,dealer,third-owner-or-more,white,2010,Ford,Diesel,100000.0,Banaswadi
1678,2017 Hyundai Creta 1.6 CRDi AT SX Plus,bangalore,11.9,suv,automatic,dealer,first-owner,silver,2017,Hyundai,Diesel,72000.0,Byatarayanapura
1679,2016 Hyundai Creta 1.6 SX Automatic Diesel,bangalore,11.85,suv,automatic,dealer,first-owner,silver,2016,Hyundai,Diesel,72083.0,H.K.P. Road
1680,2019 Tata Nexon 1.2 Revotron XZA Plus,bangalore,10.25,suv,automatic,dealer,first-owner,silver,2019,Tata,Petrol,13851.0,Bommanahalli
1681,2016 Mahindra TUV 300 T8 BSIV,bangalore,7.9,suv,automatic,dealer,first-owner,silver,2016,Mahindra,Diesel,46000.0,Bangalore Bazaar
1682,2017 Jeep Compass 1.4 Limited,bangalore,19.8,suv,automatic,dealer,first-owner,silver,2017,Jeep,Petrol,11931.0,HSR Layout
1683,2016 Land Rover Range Rover LWB 3.0 Vogue,bangalore,38.0,suv,automatic,dealer,first-owner,silver,2016,Land,Diesel,52000.0,Bangalore Bazaar
1684,2013 Land Rover Freelander 2 HSE SD4,bangalore,23.0,suv,automatic,dealer,first-owner,silver,2013,Land,Diesel,56000.0,Infantry Road
1685,2011 Ford Endeavour 3.0L 4X4 AT,bangalore,9.0,suv,automatic,dealer,first-owner,silver,2011,Ford,Diesel,77000.0,Infantry Road
1686,2013 BMW X3 xDrive20d,bangalore,28.0,suv,automatic,dealer,first-owner,silver,2013,BMW,Diesel,69000.0,Infantry Road
1687,2016 Hyundai Creta 1.6 CRDi AT SX Plus,bangalore,11.5,suv,automatic,dealer,first-owner,silver,2016,Hyundai,Diesel,70000.0,Byatarayanapura
1688,2016 Ford Endeavour 2.2 Trend AT 4X2,bangalore,21.95,suv,automatic,dealer,first-owner,silver,2016,Ford,Diesel,89000.0,Dommasandra
1689,2016 Mahindra TUV 300 T8 Plus AMT,bangalore,8.55,suv,automatic,dealer,first-owner,silver,2016,Mahindra,Diesel,30407.0,BTM Layout
1690,2014 Mahindra Ssangyong Rexton RX7,bangalore,11.0,suv,automatic,dealer,first-owner,silver,2014,Mahindra,Diesel,70000.0,Infantry Road
1691,2015 Mercedes-Benz GLA Class 200 CDI,bangalore,17.0,suv,automatic,dealer,first-owner,silver,2015,Mercedes-Benz,Diesel,81000.0,Infantry Road
1692,2013 Mahindra Ssangyong Rexton RX7,bangalore,10.08,suv,automatic,dealer,second-owner,silver,2013,Mahindra,Diesel,70000.0,Maruthi Nagar
1693,2011 Mercedes-Benz M-Class ML 350 CDI Corporate,bangalore,24.0,suv,automatic,dealer,second-owner,silver,2011,Mercedes-Benz,Diesel,81000.0,Infantry Road
1694,2012 Land Rover Range Rover LWB 4.4 SDV8 Vogue SE,bangalore,40.0,suv,automatic,dealer,second-owner,silver,2012,Land,Diesel,77500.0,JP Nagar VIII phase
1695,2011 Mercedes-Benz M-Class ML 350 CDI Corporate,bangalore,24.0,suv,automatic,dealer,second-owner,silver,2011,Mercedes-Benz,Diesel,81000.0,Infantry Road
1696,2013 Land Rover Freelander 2 TD4 SE,bangalore,18.5,suv,automatic,dealer,second-owner,silver,2013,Land,Diesel,95000.0,Domlur
1697,2017 Mahindra TUV 300 mHAWK100 T8 AMT,bangalore,7.0,suv,automatic,individual,second-owner,silver,2017,Mahindra,Diesel,48000.0,
1698,2005 Honda CR-V 2.4 4WD AT,bangalore,4.5,suv,automatic,individual,second-owner,silver,2005,Honda,Petrol,120000.0,
1699,2019 Mercedes-Benz GLC 220d 4MATIC Sport,bangalore,60.0,suv,automatic,dealer,first-owner,red,2019,Mercedes-Benz,Diesel,5740.0,Jayangar III Block
1700,2016 Hyundai Creta 1.6 CRDi AT S Plus,bangalore,11.5,suv,automatic,dealer,first-owner,red,2016,Hyundai,Diesel,77000.0,Infantry Road
1701,2016 Hyundai Creta 1.6 SX Automatic,bangalore,11.45,suv,automatic,dealer,first-owner,red,2016,Hyundai,Petrol,77500.0,H.K.P. Road
1702,2019 Ford Endeavour 2.2 Titanium AT 4X2 Sunroof,bangalore,33.0,suv,automatic,dealer,first-owner,red,2019,Ford,Diesel,10000.0,Infantry Road
1703,2016 Mercedes-Benz GLA Class 200 D Sport Edition,bangalore,22.9,suv,automatic,individual,first-owner,red,2016,Mercedes-Benz,Diesel,16600.0,
1704,2014 Audi Q3 2.0 TDI Quattro Premium Plus,bangalore,20.5,suv,automatic,dealer,second-owner,red,2014,Audi,Diesel,48000.0,Banaswadi
1705,2009 BMW X5 3.0d,bangalore,15.5,suv,automatic,dealer,second-owner,red,2009,BMW,Diesel,105000.0,Infantry Road
1706,2017 BMW X1 sDrive20d,bangalore,24.9,suv,automatic,dealer,first-owner,blue,2017,BMW,Diesel,52000.0,Byatarayanapura
1707,2016 BMW X1 xDrive 20d xLine,bangalore,26.0,suv,automatic,dealer,first-owner,blue,2016,BMW,Diesel,52000.0,Infantry Road
1708,2016 Mercedes-Benz GLE Class 350d,bangalore,54.85,suv,automatic,dealer,first-owner,blue,2016,Mercedes-Benz,Diesel,30223.0,HSR Layout
1709,2008 BMW X3 xDrive28i xLine,bangalore,10.95,suv,automatic,dealer,first-owner,blue,2008,BMW,Petrol,56233.0,Fraser Town
1710,2016 Land Rover Discovery Sport TD4 HSE,bangalore,43.85,suv,automatic,dealer,first-owner,blue,2016,Land,Diesel,43145.0,HSR Layout
1711,2012 BMW X3 xDrive20d,bangalore,20.0,suv,automatic,dealer,first-owner,blue,2012,BMW,Diesel,58000.0,Jayangar III Block
1712,2014 BMW X3 xDrive20d Advantage Edition,bangalore,28.0,suv,automatic,dealer,first-owner,blue,2014,BMW,Diesel,67000.0,Infantry Road
1713,2017 Audi Q3 35 TDI Quattro Premium Plus,bangalore,26.5,suv,automatic,dealer,first-owner,blue,2017,Audi,Diesel,35000.0,Adugodi
1714,2014 Audi Q3 35 TDI Quattro Premium Plus,bangalore,15.0,suv,automatic,dealer,first-owner,blue,2014,Audi,Diesel,52700.0,H.K.P. Road
1715,2016 BMW X1 sDrive 20d Exclusive,bangalore,26.0,suv,automatic,dealer,first-owner,blue,2016,BMW,Diesel,38000.0,Infantry Road
1716,2002 BMW X5 X5 M,bangalore,7.5,suv,automatic,dealer,second-owner,blue,2002,BMW,Diesel,125000.0,Mathikere
1717,2015 Land Rover Discovery HSE 3.0 TD6,bangalore,34.0,suv,automatic,dealer,first-owner,black,2015,Land,Diesel,75000.0,Pulkeshi Nagar
1718,2017 Jeep Compass 1.4 Limited,bangalore,16.0,suv,automatic,dealer,first-owner,black,2017,Jeep,Petrol,64660.0,Jayangar III Block
1719,2013 Mahindra Ssangyong Rexton RX7,bangalore,10.0,suv,automatic,dealer,first-owner,black,2013,Mahindra,Diesel,10000.0,Infantry Road
1720,2017 Porsche Macan 2.0 Turbo,bangalore,59.65,suv,automatic,dealer,first-owner,black,2017,Porsche,Petrol,42422.0,BTM Layout
1721,2008 BMW X3 3.0si,bangalore,12.0,suv,automatic,dealer,first-owner,black,2008,BMW,Petrol,56000.0,Banaswadi
1722,2015 Porsche Cayenne Diesel,bangalore,64.75,suv,automatic,dealer,first-owner,black,2015,Porsche,Diesel,54957.0,BTM Layout
1723,2010 Land Rover Range Rover Sport HSE,bangalore,45.0,suv,automatic,dealer,first-owner,black,2010,Land,Diesel,80000.0,Infantry Road
1724,2011 Audi Q5 3.0 TDI Quattro,bangalore,18.25,suv,automatic,dealer,first-owner,black,2011,Audi,Diesel,76000.0,Infantry Road
1725,2013 BMW X3 3.0d SAV,bangalore,24.0,suv,automatic,dealer,first-owner,black,2013,BMW,Diesel,87000.0,Banaswadi
1726,2013 BMW X3 xDrive30d,bangalore,23.5,suv,automatic,dealer,first-owner,black,2013,BMW,Diesel,87000.0,Byatarayanapura
1727,2014 Audi Q3 2.0 TDI Quattro Premium Plus,bangalore,22.0,suv,automatic,dealer,first-owner,black,2014,Audi,Diesel,83000.0,Infantry Road
1728,2010 Audi Q5 2.0 TFSI Quattro,bangalore,15.0,suv,automatic,dealer,first-owner,black,2010,Audi,Petrol,110000.0,Koramangala VI Bk
1729,2014 Mercedes-Benz M-Class ML 350 CDI,bangalore,28.0,suv,automatic,dealer,first-owner,black,2014,Mercedes-Benz,Diesel,144000.0,Infantry Road
1730,2017 Hyundai Creta 1.6 CRDi AT SX Plus,bangalore,12.5,suv,automatic,dealer,first-owner,black,2017,Hyundai,Diesel,26000.0,Maruthi Nagar
1731,2015 Mitsubishi Pajero Sport 4X2 AT,bangalore,13.3,suv,automatic,dealer,first-owner,black,2015,Mitsubishi,Diesel,72000.0,Bangalore City
1732,2016 Ford Endeavour 2.2 Titanium AT 4X2,bangalore,26.5,suv,automatic,dealer,first-owner,black,2016,Ford,Diesel,54000.0,Adugodi
1733,2016 Mercedes-Benz GLE Class 350d,bangalore,51.0,suv,automatic,dealer,first-owner,black,2016,Mercedes-Benz,Diesel,37000.0,Byatarayanapura
1734,2012 BMW X3 xDrive30d,bangalore,24.0,suv,automatic,dealer,first-owner,black,2012,BMW,Diesel,52001.0,Infantry Road
1735,2016 Land Rover Range Rover Evoque HSE Dynamic,bangalore,47.75,suv,automatic,dealer,second-owner,black,2016,Land,Diesel,22000.0,BTM Layout
1736,2015 Hyundai Santa Fe 4WD AT,bangalore,15.5,suv,automatic,dealer,second-owner,black,2015,Hyundai,Diesel,78000.0,Bangalore City
1737,2013 Land Rover Freelander 2 HSE,bangalore,24.99,suv,automatic,dealer,second-owner,black,2013,Land,Diesel,48798.0,BTM Layout
1738,2011 Mercedes-Benz M-Class ML 350 CDI Corporate,bangalore,22.0,suv,automatic,dealer,second-owner,black,2011,Mercedes-Benz,Diesel,71000.0,Infantry Road
1739,2011 Mercedes-Benz M-Class ML 350 4Matic,bangalore,21.0,suv,automatic,dealer,second-owner,black,2011,Mercedes-Benz,Diesel,72000.0,Byatarayanapura
1740,2011 Land Rover Range Rover Sport 4.4 Diesel HSE,bangalore,30.0,suv,automatic,dealer,second-owner,black,2011,Land,Diesel,99814.0,H.K.P. Road
1741,2011 Mercedes-Benz M-Class ML 350 4Matic,bangalore,20.5,suv,automatic,dealer,second-owner,black,2011,Mercedes-Benz,Diesel,71000.0,Adugodi
1742,2012 Mercedes-Benz M-Class ML 350 4Matic,bangalore,16.5,suv,automatic,dealer,second-owner,black,2012,Mercedes-Benz,Diesel,130000.0,Byatarayanapura
1743,2010 Land Rover Range Rover Sport HSE,bangalore,29.5,suv,automatic,dealer,second-owner,black,2010,Land,Diesel,100000.0,Byatarayanapura
1744,2009 Audi Q7 3.0 TDI quattro,bangalore,11.49,suv,automatic,dealer,third-owner-or-more,black,2009,Audi,Diesel,70000.0,J P Nagar
1745,2016 BMW X5 xDrive 30d,bangalore,43.5,suv,automatic,dealer,first-owner,brown,2016,BMW,Diesel,72000.0,Byatarayanapura
1746,2017 Honda BR-V i-VTEC V CVT,bangalore,9.75,suv,automatic,dealer,first-owner,brown,2017,Honda,Petrol,30000.0,Bangalore Bazaar
1747,2014 Mercedes-Benz GLA Class 200 CDI SPORT,bangalore,24.5,suv,automatic,dealer,first-owner,brown,2014,Mercedes-Benz,Diesel,29000.0,Infantry Road
1748,2014 Mercedes-Benz GLA Class 200 CDI SPORT,bangalore,25.5,suv,automatic,dealer,first-owner,brown,2014,Mercedes-Benz,Diesel,27000.0,Byatarayanapura
1749,2006 Lexus LX SUV,bangalore,20.0,suv,automatic,dealer,first-owner,brown,2006,Lexus,Diesel,52000.0,Infantry Road
1750,2013 Audi Q7 3.0 TDI Quattro Premium Plus,bangalore,31.0,suv,automatic,dealer,first-owner,brown,2013,Audi,Diesel,79000.0,Infantry Road
1751,2013 BMW X3 xDrive 20d Expedition,bangalore,21.5,suv,automatic,dealer,first-owner,brown,2013,BMW,Diesel,99716.0,BTM Layout
1752,2015 Mercedes-Benz GLA Class 200 d Style,bangalore,20.25,suv,automatic,dealer,first-owner,brown,2015,Mercedes-Benz,Diesel,58608.0,BTM Layout
1753,2012 BMW X1 sDrive20d,bangalore,13.5,suv,automatic,dealer,first-owner,brown,2012,BMW,Diesel,69000.0,Banaswadi
1754,2013 Audi Q7 3.0 TDI quattro,bangalore,25.0,suv,automatic,dealer,second-owner,brown,2013,Audi,Diesel,110000.0,H.K.P. Road
1755,2011 BMW X1 sDrive20d xLine,bangalore,11.45,suv,automatic,dealer,second-owner,brown,2011,BMW,Diesel,84000.0,J P Nagar
1756,2018 Lexus NX 300h,bangalore,64.0,suv,automatic,dealer,first-owner,orange,2018,Lexus,Petrol,7622.0,H.K.P. Road
1757,2018 Maruti Vitara Brezza ZDi Plus AMT Dual Tone,bangalore,10.65,suv,automatic,dealer,first-owner,orange,2018,Maruti,Diesel,10000.0,Adugodi
1758,2017 Mahindra XUV500 AT W10 FWD,bangalore,15.75,suv,automatic,dealer,first-owner,orange,2017,Mahindra,Diesel,39000.0,Adugodi
1759,2017 Renault Duster 110PS Diesel RxZ AMT,bangalore,11.0,suv,automatic,individual,first-owner,orange,2017,Renault,Diesel,15000.0,
1760,2015 Mahindra TUV 300 T8 AMT,bangalore,6.85,suv,automatic,dealer,second-owner,orange,2015,Mahindra,Diesel,35000.0,JP Nagar III Phase
1761,2015 Mahindra TUV 300 T8 AMT,bangalore,5.9,suv,automatic,dealer,second-owner,orange,2015,Mahindra,Diesel,61000.0,Bangalore City
1762,2018 Renault Duster Petrol RXS CVT,bangalore,8.9,suv,automatic,dealer,first-owner,green,2018,Renault,Petrol,22000.0,Bangalore City
1763,2017 Mercedes-Benz GLC 220d 4MATIC,bangalore,35.0,luxury,automatic,dealer,first-owner,white,2017,Mercedes-Benz,Diesel,56000.0,Infantry Road
1764,2012 Mercedes-Benz New C-Class C250 Avantgarde,bangalore,13.9,luxury,automatic,dealer,first-owner,white,2012,Mercedes-Benz,Petrol,83000.0,Jayanagar
1765,2014 BMW 3 Series 320d Sport,bangalore,24.0,luxury,automatic,dealer,first-owner,white,2014,BMW,Diesel,55000.0,Mathikere
1766,2014 Audi Q3 2.0 TDI Quattro,bangalore,20.0,luxury,automatic,dealer,first-owner,white,2014,Audi,Diesel,69000.0,Mathikere
1767,2018 Audi Q3 35 TDI Quattro Premium Plus,bangalore,33.5,luxury,automatic,dealer,first-owner,white,2018,Audi,Diesel,37000.0,JP Nagar VIII phase
1768,2018 Audi Q7 3.0 TDI Quattro Technology,bangalore,78.0,luxury,automatic,dealer,first-owner,white,2018,Audi,Diesel,26300.0,HSR Layout
1769,2018 BMW 6 Series GT 630d Luxury Line,bangalore,60.0,luxury,automatic,dealer,first-owner,white,2018,BMW,Diesel,28156.0,Jayangar III Block
1770,2016 Audi Q7 4.2 TDI Quattro Technology,bangalore,46.0,luxury,automatic,dealer,first-owner,white,2016,Audi,Diesel,84000.0,Infantry Road
1771,2016 Mercedes-Benz GL-Class 350 CDI Blue Efficiency,bangalore,50.0,luxury,automatic,dealer,first-owner,white,2016,Mercedes-Benz,Diesel,30600.0,H.K.P. Road
1772,2015 Jaguar XF 2.0 Diesel Portfolio,bangalore,27.0,luxury,automatic,dealer,first-owner,white,2015,Jaguar,Diesel,49400.0,H.K.P. Road
1773,2015 Audi Q5 3.0 TDI Quattro,bangalore,26.0,luxury,automatic,dealer,first-owner,white,2015,Audi,Diesel,100000.0,Koramangala VI Bk
1774,2016 Land Rover Discovery S 3.0 TD6,bangalore,42.0,luxury,automatic,dealer,first-owner,white,2016,Land,Diesel,89000.0,Infantry Road
1775,2010 Mercedes-Benz New C-Class C250 Avantgarde,bangalore,13.0,luxury,automatic,dealer,first-owner,white,2010,Mercedes-Benz,Petrol,23000.0,Jayangar III Block
1776,2014 Mercedes-Benz New C-Class 220 CDI AT,bangalore,18.5,luxury,automatic,dealer,first-owner,white,2014,Mercedes-Benz,Diesel,42000.0,Banaswadi
1777,2015 BMW 3 Series GT Luxury Line,bangalore,28.5,luxury,automatic,dealer,first-owner,white,2015,BMW,Diesel,39915.0,Bangalore City
1778,2016 Mercedes-Benz A Class A200 CDI Sport,bangalore,21.25,luxury,automatic,dealer,first-owner,white,2016,Mercedes-Benz,Diesel,28330.0,BTM Layout
1779,2016 Mercedes-Benz GLC 220d 4MATIC Sport,bangalore,47.5,luxury,automatic,dealer,first-owner,white,2016,Mercedes-Benz,Diesel,23168.0,HSR Layout
1780,2014 BMW 5 Series 520d,bangalore,24.5,luxury,automatic,dealer,first-owner,white,2014,BMW,Diesel,38000.0,Infantry Road
1781,2013 Audi Q3 35 TDI Quattro Premium,bangalore,21.5,luxury,automatic,dealer,first-owner,white,2013,Audi,Diesel,62540.0,HSR Layout
1782,2014 Mercedes-Benz New C-Class C 220 CDI Avantgarde,bangalore,18.5,luxury,automatic,dealer,first-owner,white,2014,Mercedes-Benz,Diesel,41000.0,Adugodi
1783,2015 BMW X3 xDrive20d xLine,bangalore,27.0,luxury,automatic,individual,first-owner,white,2015,BMW,Diesel,45000.0,
1784,2011 Audi A4 New  2.0 TDI Multitronic,bangalore,13.5,luxury,automatic,individual,first-owner,white,2011,Audi,Diesel,50000.0,
1785,2011 BMW X1 sDrive 18i,bangalore,9.95,luxury,automatic,dealer,second-owner,white,2011,BMW,Petrol,70000.0,Banaswadi
1786,2017 Mercedes-Benz GLC 220d 4MATIC Sport,bangalore,43.0,luxury,automatic,dealer,second-owner,white,2017,Mercedes-Benz,Diesel,25000.0,Mathikere
1787,2011 Mercedes-Benz M-Class ML 350 4Matic,bangalore,22.75,luxury,automatic,dealer,second-owner,white,2011,Mercedes-Benz,Diesel,68000.0,Dommasandra
1788,2012 Land Rover Freelander 2 HSE SD4,bangalore,16.5,luxury,automatic,dealer,second-owner,white,2012,Land,Diesel,100000.0,Banaswadi
1789,2010 Nissan Terra XL,bangalore,5.25,luxury,automatic,dealer,second-owner,white,2010,Nissan,Petrol,70000.0,Bilekahalli
1790,2011 BMW 3 Series 320d Prestige,bangalore,11.45,luxury,automatic,dealer,second-owner,white,2011,BMW,Diesel,36919.0,Bangalore City
1791,2012 Mercedes-Benz New C-Class 250 CDI Classic,bangalore,18.45,luxury,automatic,dealer,second-owner,white,2012,Mercedes-Benz,Diesel,20832.0,HSR Layout
1792,2013 Audi A4 2.0 TDI 177 Bhp Premium Plus,bangalore,17.0,luxury,automatic,dealer,second-owner,white,2013,Audi,Diesel,38000.0,Adugodi
1793,2014 Audi Q7 3.0 TDI Quattro Premium Plus,bangalore,28.5,luxury,automatic,dealer,second-owner,white,2014,Audi,Diesel,72000.0,Byatarayanapura
1794,2015 Audi Q3 35 TDI Quattro Premium Plus,bangalore,22.5,luxury,automatic,dealer,second-owner,white,2015,Audi,Diesel,41000.0,Banaswadi
1795,2016 Mercedes-Benz CLA 200 CDI Sport,bangalore,26.0,luxury,automatic,dealer,second-owner,white,2016,Mercedes-Benz,Diesel,57000.0,Banaswadi
1796,2013 Audi Q7 35 TDI Quattro Premium,bangalore,29.5,luxury,automatic,dealer,second-owner,white,2013,Audi,Diesel,72000.0,Infantry Road
1797,2013 Mercedes-Benz GL-Class 350 CDI Luxury,bangalore,38.0,luxury,automatic,dealer,second-owner,white,2013,Mercedes-Benz,Diesel,65000.0,Infantry Road
1798,2012 Audi A6 2.0 TDI Technology,bangalore,17.25,luxury,automatic,dealer,second-owner,white,2012,Audi,Diesel,71000.0,Byatarayanapura
1799,2012 Land Rover Freelander 2 HSE SD4,bangalore,14.75,luxury,automatic,dealer,second-owner,white,2012,Land,Diesel,106000.0,Banaswadi
1800,2011 Mercedes-Benz M-Class ML 350 4Matic,bangalore,19.0,luxury,automatic,dealer,second-owner,white,2011,Mercedes-Benz,Diesel,157300.0,HBR Layout
1801,2012 Audi Q7 3.0 TDI Quattro Premium Plus,bangalore,29.25,luxury,automatic,dealer,second-owner,white,2012,Audi,Diesel,66000.0,Byatarayanapura
1802,2011 BMW 3 Series 320d,bangalore,12.0,luxury,automatic,dealer,second-owner,white,2011,BMW,Diesel,100000.0,Banaswadi
1803,2017 Mercedes-Benz CLA 200 CDI Sport,bangalore,28.99,luxury,automatic,dealer,second-owner,white,2017,Mercedes-Benz,Diesel,12851.0,HSR Layout
1804,2013 Audi A4 35 TDI Premium Plus,bangalore,16.0,luxury,automatic,dealer,second-owner,white,2013,Audi,Diesel,39000.0,JP Nagar VIII phase
1805,2015 Mercedes-Benz A Class A200 CDI Sport,bangalore,16.75,luxury,automatic,individual,second-owner,white,2015,Mercedes-Benz,Diesel,57000.0,
1806,2013 Mini Cooper Cooper D,bangalore,15.5,luxury,automatic,dealer,third-owner-or-more,white,2013,Mini,Diesel,37000.0,Mathikere
1807,2011 BMW 3 Series 320d,bangalore,9.95,luxury,automatic,dealer,third-owner-or-more,white,2011,BMW,Diesel,105000.0,JP Nagar VIII phase
1808,2016 Mercedes-Benz E-Class E250 CDI Avantgarde,bangalore,29.0,luxury,automatic,dealer,first-owner,silver,2016,Mercedes-Benz,Diesel,31000.0,Infantry Road
1809,2014 Mercedes-Benz New C-Class 220 CDI AT,bangalore,15.65,luxury,automatic,dealer,first-owner,silver,2014,Mercedes-Benz,Diesel,149500.0,Fraser Town
1810,2016 Mercedes-Benz E-Class E250 CDI Avantgarde,bangalore,34.0,luxury,automatic,dealer,first-owner,silver,2016,Mercedes-Benz,Diesel,31000.0,Infantry Road
1811,2011 Mercedes-Benz New C-Class C 220 CDI CLASSIC,bangalore,11.75,luxury,automatic,dealer,first-owner,silver,2011,Mercedes-Benz,Diesel,47000.0,H.K.P. Road
1812,2016 Mercedes-Benz New C-Class C 220 CDI Avantgarde,bangalore,27.0,luxury,automatic,dealer,first-owner,silver,2016,Mercedes-Benz,Diesel,44000.0,Infantry Road
1813,2013 BMW X6 xDrive30d,bangalore,37.5,luxury,automatic,dealer,first-owner,silver,2013,BMW,Diesel,56000.0,Byatarayanapura
1814,2013 Audi A6 2.0 TDI  Design Edition,bangalore,19.0,luxury,automatic,dealer,first-owner,silver,2013,Audi,Diesel,55000.0,Infantry Road
1815,2016 Land Rover Range Rover LWB 3.0 Vogue,bangalore,38.0,luxury,automatic,dealer,first-owner,silver,2016,Land,Diesel,52000.0,Bangalore Bazaar
1816,2013 Land Rover Freelander 2 HSE SD4,bangalore,23.0,luxury,automatic,dealer,first-owner,silver,2013,Land,Diesel,56000.0,Infantry Road
1817,2015 Audi A6 35 TDI,bangalore,29.0,luxury,automatic,dealer,first-owner,silver,2015,Audi,Diesel,49000.0,Byatarayanapura
1818,2013 BMW X3 xDrive20d,bangalore,28.0,luxury,automatic,dealer,first-owner,silver,2013,BMW,Diesel,69000.0,Infantry Road
1819,2011 Mercedes-Benz E-Class E250 CDI Avantgarde,bangalore,14.5,luxury,automatic,dealer,first-owner,silver,2011,Mercedes-Benz,Diesel,83000.0,Byatarayanapura
1820,2014 Audi A4 2.0 TDI 177 Bhp Technology Edition,bangalore,25.0,luxury,automatic,dealer,first-owner,silver,2014,Audi,Diesel,24000.0,Infantry Road
1821,2014 Mercedes-Benz B Class B180 CDI,bangalore,14.5,luxury,automatic,dealer,first-owner,silver,2014,Mercedes-Benz,Diesel,31000.0,Infantry Road
1822,2016 Mercedes-Benz New C-Class C 220 CDI Style,bangalore,33.0,luxury,automatic,dealer,first-owner,silver,2016,Mercedes-Benz,Diesel,17000.0,Infantry Road
1823,2008 Audi A6 3.0 TDI quattro,bangalore,10.25,luxury,automatic,dealer,second-owner,silver,2008,Audi,Diesel,86000.0,Fraser Town
1824,2011 Mercedes-Benz New C-Class C 250 CDI Avantgarde,bangalore,13.9,luxury,automatic,dealer,second-owner,silver,2011,Mercedes-Benz,Diesel,55000.0,Banaswadi
